Instructor	Course	Hours per week	Interest in student learning	Explain course requirements	Clear learning goals	Instructor provided feedback to students	Importance of subject	Explains subject matter	Show respect for students	Overall teaching	Overall course	Number of times taught
"Mclaren, B."	0	19.15	4.8	4.45	4.45	4.9	4.8	4.67	4.9	4.7	4.44	2
Michael Gwin	0	14	4.38	4.25	4.31	4.81	4.69	4.69	4.56	4.69	4.44	2
"Hauptmann, A."	0	13.5	4.63	4.56	4.5	4.56	4.5	4.5	4.69	4.56	4.44	2
Joshua Welsh	0	7.81	4.38	4.81	4.44	3.94	3.81	4.31	5	4.38	4.44	2
"Lewis, R."	0	9.02	4.67	4.5	4.5	4.67	4.43	4.43	4.67	4.43	4.43	2
Robert Lewis	0	9.02	4.67	4.5	4.5	4.67	4.43	4.43	4.67	4.43	4.43	2
Kevin Brown	0	4.5	4.5	4.36	4.5	4.36	4.36	4.36	4.5	4.43	4.43	2
Dan Oneil	0	4.79	4.36	4.36	4.07	4.68	4.21	4.29	4.54	4.36	4.43	2
Margaret Goss	0	7.67	4.69	4.74	4.67	4.7	4.54	4.63	4.73	4.61	4.42	2
Cian Mcmahon	0	5.78	4.55	4.59	4.41	4.49	4.32	4.34	4.9	4.53	4.42	2
Sivaraman Balakrishnan	0	10.11	4.58	4.54	4.48	4.34	4.54	4.54	4.78	4.47	4.42	2
Luca Zan	0	8	4.71	4.58	4.58	4.25	4.71	4.58	4.88	4.42	4.42	2
Kathleen Schott	0	5.75	4.42	4	4.25	4.83	3.92	4.58	4.83	4.42	4.42	2
John Pyles	0	10.34	4.64	4.17	4.28	4.25	4.89	4.36	4.83	4.42	4.42	2
Yun Zhao	0	7.62	4.54	4.46	4.62	4.62	4.58	4.62	4.5	4.34	4.42	2
Mohamed Husni Almoubayyed	0	9.04	4.78	4.44	4.48	4.63	4.67	4.74	4.88	4.54	4.4	2
Jennifer Andrus	0	5.9	4.5	4.7	4.4	4.3	4.6	4.7	4.65	4.5	4.4	2
Aaron Shelmire	0	12.25	4.62	4.32	4.44	4.38	4.67	4.64	4.59	4.5	4.4	2
Andrew Stamper	0	7	4.6	4.6	4.6	4.3	4.4	4.5	4.9	4.4	4.4	2
R Coulter	0	4.71	4.77	4.33	4.53	4.39	4.58	4.64	4.7	4.46	4.39	2
Allison Reeves	0	10.5	4.28	4.25	4.36	4.55	4.3	4.3	4.75	4.45	4.39	2
"Williams, R."	0	17.12	3.78	3.33	3.78	4.83	4.89	3.89	4.31	4.33	4.39	2
Margaret Cook	0	11.79	4.42	4.16	4.29	4.33	4.32	4.03	4.5	4.29	4.39	2
"Cook, M."	0	11.79	4.42	4.16	4.29	4.33	4.32	4.03	4.5	4.29	4.39	2
Holly Hippensteel	0	5.21	4.7	4.38	4.45	3.84	4.55	4.65	4.86	4.54	4.38	2
Jason Sebacher	0	4.62	5	4.38	4.5	4.75	4.5	4.5	4.75	4.38	4.38	2
Eleni Katrini	0	11.17	4.62	4.62	4.28	4.69	4.49	4.44	4.69	4.62	4.37	2
Sebastian Echeverria	0	15.3	4.5	4.42	4.25	4.35	4.43	4.29	4.66	4.33	4.36	2
"Echeverria, S."	0	15.3	4.5	4.42	4.25	4.35	4.43	4.29	4.66	4.33	4.36	2
Dacen Waters	0	9.24	4.83	4.73	4.86	4.59	4.93	4.93	4.93	4.86	4.35	2
John Hannon	0	2.4	4.55	4.55	4.52	4.6	4.6	4.44	4.87	4.62	4.35	2
"Carlson, J."	0	9.96	4.67	4.58	4.5	4.5	4.36	4.62	4.76	4.51	4.35	2
Justin Carlson	0	9.96	4.67	4.58	4.5	4.5	4.36	4.62	4.76	4.51	4.35	2
Michael Perdriel	0	7.2	4.33	4.47	4.38	4.22	4.22	4.78	5	4.45	4.35	2
"Kaess, M."	0	13.09	4.46	4.37	4.35	4.07	4.62	4.51	4.7	4.38	4.35	2
Abigail Aresty	0	13	5	4.8	4.67	4.8	4.67	4.7	5	4.33	4.35	2
Lisa Dabinett	0	22.8	4.48	3.92	3.87	4.06	4.29	4.2	4.55	4.15	4.35	2
"Dabinett, L."	0	22.8	4.48	3.92	3.87	4.06	4.29	4.2	4.55	4.15	4.35	2
"Jaspan, C."	0	6.5	4.83	4.08	4.42	4.25	4.29	4.42	4.88	4.52	4.33	2
Alissa Bellotti	0	10.5	4.5	4.33	4.17	4.33	3.92	4.25	4.5	4.5	4.33	2
"Di Prete, L."	0	9.38	4.75	4.75	4.5	4.5	4.46	4.33	5	4.46	4.33	2
James Mcmahon	0	5.25	4.5	4.08	4.17	4.33	4.67	4.58	4.5	4.42	4.33	2
Helenz	0	6.95	4.5	4.12	4.17	4.5	4.21	4.46	4.54	4.38	4.33	2
Yevdokiya Yermolayeva	0	9.43	4.25	4.48	4.46	4.55	4.3	4.47	4.42	4.36	4.33	2
Ilhem-Faiza Hakem	0	9.2	4.62	3.56	4.13	4.13	4.62	4.23	4.6	4.33	4.33	2
"Li, Z."	0	15.66	4.22	4.14	4.14	4.29	4.19	4.22	4.52	4.04	4.33	2
Teresa Bucco	0	13.7	3.65	3.65	3.71	3.59	4.08	3.65	4	3.46	4.31	2
Eunhee Kim	0	11.3	5	4.5	4.5	4.4	4.5	4.3	5	4.9	4.3	2
Susan Zitterbart	0	4.2	4.5	4.33	4.3	4.13	4.2	4.3	4.6	4.3	4.3	2
Celeste Neuhaus	0	12.73	4.46	3.97	3.91	4.29	4.43	4.2	3.86	4.26	4.3	2
Mark Hauser	0	10.84	4.61	4.73	4.61	4.08	4.36	4.73	4.79	4.5	4.28	2
Sayan Mandal	0	8	4.47	4.42	4.41	4.33	4.29	4.54	4.67	4.41	4.28	2
Nicholas Gentry	0	7.18	4.54	4.3	4.3	4.4	4.27	4.29	4.71	4.3	4.28	2
Zhonghao Luo	0	7.61	4.12	4.04	4.12	4.04	4.12	4.33	4.64	4.2	4.28	2
Bertrand Lasternas	0	5.75	4.5	4	3.75	4	4	4.25	4.75	4.75	4.25	2
Takeo Kanade	0	5.9	4.55	4	4.25	4.5	4.9	4.6	4.8	4.7	4.25	2
Judy Holdener	0	7.06	4.88	4.56	4.44	4.38	4.38	4.64	4.81	4.56	4.25	2
"Vogel, S."	0	5.75	4.3	3.7	4.35	3.8	4.55	4.2	4.9	4.35	4.25	2
Andrew Masich	0	6.88	4.48	4.28	4.41	4.05	4.6	4.53	4.58	4.3	4.25	2
Krista Freeman	0	11.5	4.42	4.08	4.12	4.25	3.96	4.12	4.54	4.25	4.25	2
"Cooke, P."	0	11.75	4.5	4.25	4	4.25	4.25	4.25	4.5	4.25	4.25	2
Benjamin Hunt	0	9	4.33	4	4.17	4.25	4.25	4.25	4.5	4.17	4.25	2
"Hunt, B."	0	9	4.33	4	4.17	4.25	4.25	4.25	4.5	4.17	4.25	2
James Staszewski	0	9.5	4.75	4	4.12	4.5	4.5	4.62	4.62	4.12	4.25	2
Hans Reiser	0	9.5	3.5	2.75	2.75	3.25	3.25	3	4.25	3	4.25	2
Bryan Routledge	0	8.43	4.67	4.44	4.38	4.36	4.45	4.34	4.79	4.36	4.24	2
"Du Pont, B."	0	8.31	4.31	4.39	4.31	4.08	4.37	4.31	4.51	4.26	4.24	2
Michael Vespe	0	11.15	4.77	4.53	4.28	4.29	4.49	4.35	4.69	3.98	4.24	2
"Cheetham, C."	0	5.76	4.54	4.59	4.51	4.42	4.46	4.24	4.88	4.44	4.22	2
Claire Cheetham	0	5.76	4.54	4.59	4.51	4.42	4.46	4.24	4.88	4.44	4.22	2
Jana Kainerstorfer	0	10.4	4.63	4.55	4.88	4.42	4.67	4.47	4.89	4.25	4.22	2
Ryan Weiss	0	3.42	4.45	4.54	4.5	4.57	4.52	4.36	4.71	4.5	4.21	2
Laura Kleber	0	4.33	4.67	4.55	4.46	4.42	4.46	4.55	4.64	4.45	4.21	2
Anita Woolley	0	5.15	4.26	4.25	4.51	4.09	4.3	4.46	4.63	4.42	4.21	2
Antonio Costa	0	10.62	4.54	3.92	4.04	4.71	3.96	4.08	4.83	4.21	4.21	2
"Dixon, T."	0	13.75	4.71	4.07	3.86	3.64	4.5	4.29	4.64	3.93	4.21	2
Tami Dixon	0	13.75	4.71	4.07	3.86	3.64	4.5	4.29	4.64	3.93	4.21	2
J Mcmahon	0	4.16	4.46	4.33	4.33	4.01	4.58	4.49	4.61	4.29	4.2	2
Olga Navros	0	8.55	4.49	4.31	4.29	4.42	4.29	4.44	4.55	4.44	4.19	2
Mark Schervish	0	11.84	4.29	4.13	4.29	3.68	4.29	4.28	4.76	4.22	4.19	2
Remko Heesen	0	6.75	4.33	4.42	4.33	4.42	4.17	4.67	4.83	4.5	4.17	2
James Keller	0	10.86	4.23	4.55	4.48	4.17	4.08	4.17	4.48	4.33	4.17	2
"Lave, L."	0	7.69	4.18	3.74	3.97	3.88	4.53	4.23	4.27	4.18	4.17	2
Nam Ho	0	11.5	4	4.5	4.5	3.42	4.17	4.58	4.67	4.17	4.17	2
Vanessa Sica	0	9.41	4.2	4.12	4.12	4.17	4.12	3.94	4.67	4.17	4.17	2
"Sica, V."	0	9.41	4.2	4.12	4.12	4.17	4.12	3.94	4.67	4.17	4.17	2
"Pinard, G."	0	7.25	3.54	3.58	3.58	3.08	3.08	3.5	3.92	3.54	4.17	2
Lazaros Polymenakos	0	10.66	4.07	4.08	4.21	3.93	4.51	4.12	3.87	3.95	4.16	2
Carl Yerger	0	10.41	4.49	4.33	4.26	3.92	4.16	4.13	4.47	4.06	4.15	2
Cedric Ehouarne	0	10.21	4.79	4.14	4.57	4.21	4.61	4.07	4.43	4.18	4.14	2
"Atkins, P."	0	5.1	4.09	3.81	4.25	3.81	3.75	3.5	4.86	4.09	4.14	2
Samuel Franklin	0	9.07	4.73	3.55	4.36	4.05	5	4.24	4.88	4.31	4.13	2
Seth Payne	0	10.64	4.25	4.48	4.4	4.19	3.79	3.92	4.58	4.21	4.13	2
Kayvan Sadeghi	0	10.79	4.37	4.21	4.27	4.06	4.06	4.17	4.61	4.08	4.13	2
"Jayan, B."	0	10.75	4.48	4.27	4.3	4.25	4.29	4.32	4.6	4.36	4.12	2
Karen Schnakenberg	0	10.12	4.46	4.21	4.45	4.7	4.59	4.29	4.9	4.28	4.12	2
"Kompalli, S."	0	12.18	4.52	4.12	4.12	4.22	4.35	4.22	4.62	4.19	4.12	2
Suryaprakash Kompalli	0	12.18	4.52	4.12	4.12	4.22	4.35	4.22	4.62	4.19	4.12	2
Austin Sudbury	0	5.86	4.11	4.07	4.11	3.81	4.21	4.15	4.21	4.11	4.11	2
Nancy Mead	0	8.38	4.29	4.12	4.25	4.54	4.25	4.38	4.71	4.29	4.08	2
"Breme, O."	0	8.02	4.39	4.31	4.31	4.17	4.64	4.55	4.81	4.25	4.08	2
Alexander Young	0	9.34	4.08	4.05	4.03	4.39	4.22	4.22	4.7	4.08	4.08	2
Benjamin Jantzen	0	6.6	4.38	4.2	4.2	3.99	3.99	4.33	4.55	4.28	4.07	2
Asciuto	0	8.21	4.53	4.65	4.36	4.54	4.44	4.4	4.86	4.46	4.06	2
"Gonzalez, B."	0	6.44	4.25	4	4.19	4.08	4.08	4.36	4.54	4.19	4.06	2
Betina Gonzalez	0	6.44	4.25	4	4.19	4.08	4.08	4.36	4.54	4.19	4.06	2
"Kennedy, B."	0	11.74	4.21	4.14	4.17	3.84	4.21	4.06	4.58	4.1	4.06	2
Jonah Eisenstock	0	6.5	3.9	4.06	3.8	3.67	4.06	3.8	4.33	3.9	4.06	2
Can Kultur	0	17.35	4.6	3.78	4.07	4.2	4.5	4	4.75	4.15	4.05	2
William Waller	0	9.86	4.4	4.35	4.35	4.12	4.38	4.17	4.68	4.12	4.04	2
"Brandimarte, L."	0	9.59	4.33	4.26	4.21	3.87	4.3	4.05	4.59	4.08	4.04	2
Donald Brown	0	7.29	4.46	4.12	4.29	3.85	4.42	4.08	4.56	3.98	4.04	2
Jane Downing	0	6.36	4.61	4.09	4.12	3.9	4.5	4.53	4.86	4.34	4.02	2
Anne-Marie Ganster	0	8.38	4.83	4.38	4.5	4.67	4.42	4.58	4.83	4.67	4	2
Christopher Borysenko	0	5	4	4	4.25	3.75	4	4	4.75	4	4	2
Tracy Potter	0	6.12	4.54	4.04	3.83	4.58	3.67	3.42	4.54	3.96	4	2
Wei He	0	6.25	4.08	3.5	3.25	4.5	4.42	4.17	4.58	3.92	4	2
"Pendleton, B."	0	8.5	4.33	3.5	3.5	4.33	3.33	3.17	4.83	3.83	4	2
Georg Goerg	0	12.5	4	4	4	4	4.5	4.5	4.5	3.5	4	2
Sandra Karcher	0	9.1	4.26	4.26	4.21	4.12	4.08	4.1	4.29	3.91	3.99	2
Kerry Ishizaki	0	8.29	4.47	3.75	3.94	4.15	4.42	3.77	4.79	3.76	3.99	2
"Wing, J."	0	6.28	4.25	4.03	3.81	3.68	4.05	4.09	4	4.04	3.98	2
Jeannette Wing	0	6.28	4.25	4.03	3.81	3.68	4.05	4.09	4	4.04	3.98	2
"Hershey, D."	0	3.63	4	4.29	4.17	3.68	4.31	4.26	4.69	4.02	3.98	2
Dale Hershey	0	3.63	4	4.29	4.17	3.68	4.31	4.26	4.69	4.02	3.98	2
Werner Loehlein	0	7.25	4.23	4.27	4.4	4.13	4.56	4.13	4.63	3.87	3.97	2
"Colvard, D."	0	26.75	4.46	3.83	4.17	4.17	4.33	4.04	3.46	3.92	3.96	2
Daniel Colvard	0	26.75	4.46	3.83	4.17	4.17	4.33	4.04	3.46	3.92	3.96	2
"Mterzi, ."	0	9.82	3.75	3.79	3.79	3.75	3.79	3.79	3.85	3.83	3.94	2
Michael Williams	0	5.81	4.45	3.91	4.15	4.33	4	3.94	4.04	4.09	3.92	2
Maria Tomprou	0	6.4	4.68	3.69	4.12	4.04	4.33	4.16	4.55	4.05	3.92	2
"Hashimi, S."	0	7.61	4.33	4.09	4.3	4.25	4.37	4.4	4.22	4.4	3.9	2
"Wahila, D."	0	23.77	4.47	4.12	4.33	4.56	4.47	4.48	4.61	4.47	3.88	2
Bal	0	8	3.75	4.38	4.5	4.25	3.88	4.25	4.25	4.38	3.88	2
Harold Nelson	0	5.38	4.25	4	4.12	4.12	4.12	4.5	4.5	4.25	3.88	2
Colleen Davy	0	8.48	4.52	4.46	4.31	4.5	4.3	4.25	4.71	4.18	3.88	2
Leonard Caric	0	5.69	4.39	3.89	4.04	3.86	4.19	4.07	4.74	4.04	3.88	2
"Cataldo, M."	0	6.88	4	3.75	3.62	3.38	4.38	4.12	3.75	3.75	3.88	2
Hyrum Wright	0	11.29	4.21	3.94	3.94	3.63	4.16	3.76	4.5	3.7	3.87	2
"Minnaert, G."	0	23.16	4.51	4.15	4.25	4.51	4.34	4.4	4.56	4.46	3.85	2
Christopher Kowalsky	0	4.36	4.08	3.77	4	3.62	4.23	3.92	4.7	3.83	3.85	2
Julian Boxenbaum	0	11.07	4.2	3.77	3.71	4	4.25	3.83	4.14	3.74	3.84	2
Adambrod	0	14.16	4.17	3.83	3.33	3	4	4.33	4.33	3.83	3.83	2
William Kaigler	0	5.5	4.12	3.79	3.75	3.58	4.21	3.71	4.38	3.71	3.83	2
Jennifer Bannan	0	8.09	4.17	3.67	3.79	3.82	4.1	3.92	4.49	4.04	3.82	2
"Boni, A."	0	6.81	4.2	4.12	4	3.99	4.01	3.89	4.62	3.95	3.82	2
Vinod Sharma	0	10.78	3.69	3.98	3.98	3.67	3.71	3.93	4.44	3.67	3.82	2
Thomas Karako	0	6.56	3.71	3.81	4.17	2.71	4.29	3.62	4.08	3.73	3.81	2
Zhiwan Cheung	0	10.27	3.9	3.5	3.89	4.18	3.96	3.9	4.36	3.72	3.8	2
Tyler Crummy	0	6.75	4.81	4.47	4.45	4.19	4.53	4.62	4.88	4.43	3.79	2
"Crummy, T."	0	6.75	4.81	4.47	4.45	4.19	4.53	4.62	4.88	4.43	3.79	2
"Vaughan, L."	0	8.85	3.79	3.63	3.64	3.37	3.91	3.64	4.1	3.74	3.79	2
Laurene Vaughan	0	8.85	3.79	3.63	3.64	3.37	3.91	3.64	4.1	3.74	3.79	2
David Watterson	0	3.71	3.6	4.09	3.95	4.09	4.43	4.11	4.55	3.98	3.77	2
"Watterson, D."	0	3.71	3.6	4.09	3.95	4.09	4.43	4.11	4.55	3.98	3.77	2
Xu Jiang	0	5.47	4.17	4.29	4.19	3.84	4.03	4.04	4.45	3.93	3.77	2
"Lyons, ."	0	2.7	4.41	4.21	4.23	3.93	4.19	4.16	4.54	4.06	3.75	2
Charles Barclay	0	8	3.75	3.75	4	3.5	3.75	4	4.25	4	3.75	2
"Shaw, R."	0	11.85	3.92	3.67	3.67	3.83	3.92	3.92	3.92	3.92	3.75	2
"Tumminello, M."	0	5.94	4.23	3.88	3.88	4.11	3.75	3.79	4.4	3.81	3.75	2
Michele Tumminello	0	5.94	4.23	3.88	3.88	4.11	3.75	3.79	4.4	3.81	3.75	2
Jane Siegel	0	8.75	3.75	3.25	3.75	3.25	4.25	4.25	4.5	3.75	3.75	2
Korryn Mozisek	0	9.8	4.7	3.1	3.85	3.4	4.1	3.65	4.6	3.55	3.75	2
James Tremblay	0	8	4	4.25	4.75	3.5	4	3.5	4.5	3.5	3.75	2
"Nebeling, M."	0	14.05	3.97	3.83	3.82	3.56	3.8	4.03	4.17	3.81	3.71	2
Tajin Biswas	0	7.23	3.86	3.78	3.75	3.8	3.93	3.91	4.41	3.79	3.69	2
"Novy, R."	0	6.71	4.19	3.59	3.77	3.07	4.39	3.94	4.57	3.92	3.67	2
Sohel Sarwar	0	8.79	4.41	3.83	3.76	3.69	4.09	3.96	4.46	3.9	3.67	2
Eric Pacuit	0	7.5	4.17	3.67	3.67	3.5	4	4.17	4.5	3.83	3.67	2
Kathleen Conway	0	2.74	4.01	4.04	3.63	3.57	3.66	3.76	3.9	3.58	3.67	2
"Eskenazi, M."	0	6	3.83	3.5	3.67	3.17	3.67	3.83	3.33	3.5	3.67	2
Justin Rice	0	9.71	4.17	3.9	3.95	3.74	4.06	4	4.38	3.96	3.66	2
Golnaz Tabibnia	0	5.75	4.08	3.72	4.19	3.74	3.94	4.11	4.5	3.84	3.66	2
Rodger Morrow	0	8.38	4.54	3.28	3.49	3.64	4.48	3.71	4.65	3.72	3.66	2
Matthew Thorpe	0	7.87	4.21	3.9	3.91	3.77	3.78	3.56	4.56	3.62	3.66	2
Sangwon Hyun	0	12.87	4.05	3.91	3.91	3.93	4.17	3.46	4.12	3.38	3.65	2
Bijit Singha	0	8.97	4.06	3.92	3.94	3.88	3.9	4.15	4.15	4	3.64	2
Peter Mandradjieff	0	8.65	4.08	3.6	3.71	3.46	3.92	3.79	3.73	3.38	3.64	2
Scott Mcelfresh	0	7.21	3.75	3.73	3.83	3.49	4.07	3.88	3.89	3.75	3.63	2
"Crane, E."	0	6.31	3.93	3.5	3.74	3.14	4.36	3.8	4.4	3.71	3.63	2
"Balzer, S."	0	10.05	3.97	3.73	3.74	3.51	3.82	3.76	4.19	3.65	3.63	2
Sonam Samat	0	11.84	3.83	3.81	3.87	3.6	3.66	3.63	3.94	3.56	3.62	2
George Whitmer	0	5.3	3.83	3.56	3.56	3.56	3.83	3.85	4.27	3.55	3.61	2
Emily Newman	0	7.46	4.01	3.5	3.5	3.48	3.84	3.46	3.72	3.3	3.59	2
Pedro Aguiar	0	10.25	4.08	4.42	4.17	3.33	3.83	4.08	4.33	3.92	3.58	2
Henry Piehler	0	5	4.33	3.35	3.43	3.15	4.6	4	4.67	3.78	3.58	2
William Boney	0	9.75	3.75	4.33	4.42	3.08	3.58	3.83	4.5	3.42	3.58	2
Chester Spatt	0	5.38	3.9	3.09	3.35	3.46	4.23	3.95	4.55	3.5	3.57	2
Jingzhan	0	12.89	3.91	3.65	3.66	3.18	3.66	3.3	4.54	3.45	3.57	2
Laurent Gilles Dietrich	0	7.99	4.12	4.01	3.83	3.56	3.66	3.78	4.7	3.7	3.56	2
Richard Saavedra	0	4.03	4.33	2.79	3.22	3.3	3.96	3.52	4.56	3.6	3.56	2
"Ballay, L."	0	22.48	3.84	3.23	3.37	3.55	3.61	3.47	3.73	3.49	3.55	2
Leah Henderson	0	6.71	4.25	4.34	3.94	4.09	3.58	3.94	4.61	3.79	3.54	2
Zachary Kurtz	0	10.38	3.71	3.42	3.08	3.08	3.08	3.67	4.71	3.67	3.54	2
Dario Cestau	0	6.35	3.79	3.72	3.66	3.76	3.62	3.71	4.04	3.66	3.54	2
Darryl Bishop	0	6.12	4.15	4.04	3.79	3.98	4	3.73	4.6	3.73	3.53	2
William Pollak	0	7.21	4.2	4.06	3.77	3.67	3.85	3.4	4.3	3.59	3.52	2
Wenting Yu	0	9.84	4.15	3.93	3.87	3.46	4.17	3.67	4.63	3.78	3.51	2
Jennifer Zamzow	0	5.88	4.19	4.11	3.99	3.87	3.83	3.86	4.58	3.58	3.51	2
Jose Morales	0	12.25	4.62	4.12	4.5	4.5	4.62	4.38	4.62	3.88	3.5	2
Ivan Verano	0	10.25	4.25	4	4	4	4	3.75	4.25	3.75	3.5	2
Kevin Mcdonald	0	7.75	4	4.33	4.33	3.5	3.33	3.5	4	3.67	3.5	2
Robert Oltmanns	0	5.21	3.57	3.29	3.64	3.57	4.57	4.07	3.5	3.57	3.5	2
John Rybicki	0	5.75	4.88	3.25	3.38	3.5	4.88	3.31	4.06	3.5	3.5	2
Matthew Fineout	0	9.05	3.85	3.2	3.5	3.2	4.45	3.65	3.35	3.45	3.5	2
Kaitlin Mickere	0	5	3.38	4	3.5	3	3.25	3.38	4.12	3.38	3.5	2
Jason Rute	0	11	3.59	3.57	3.59	3.67	3.65	3.52	4.36	3.19	3.5	2
"Picker, E."	0	14	3.25	3.42	3.25	2.75	2.92	3.17	3.5	2.83	3.5	2
Eve Picker	0	14	3.25	3.42	3.25	2.75	2.92	3.17	3.5	2.83	3.5	2
Jan Mcconchie	0	6.18	3.88	3.6	3.71	3.29	3.78	3.56	4.38	3.56	3.46	2
Cheng-Hung Hung	0	7.46	4.3	3.37	3.35	4.04	3.73	3.67	4.69	3.44	3.44	2
Alysson Bessani	0	10.16	3.5	3.5	3.64	3.39	3.5	3.55	4.3	3.5	3.42	2
Ruth Kittner	0	5.17	4.52	2.84	3.42	4.05	4.22	4.12	4.82	3.79	3.41	2
Anthony Jenkins	0	8.85	3.47	3.5	3.73	2.96	3.82	3.87	4.21	3.39	3.41	2
Ouyang	0	11.21	3.57	3.68	3.29	3.18	3.46	3.85	4.25	3.35	3.35	2
Conor Ocallaghan	0	7.36	3.79	2.71	3.29	4.36	4	3.93	3.29	3.29	3.35	2
Steven Gurysh	0	9.05	3.55	2.98	3.45	3.85	3.75	3.5	4.55	3.25	3.35	2
Joshua Zelesnick	0	6.97	4.34	4.07	4.06	4.28	3.81	3.88	4.57	3.81	3.34	2
David Reitter	0	5.69	3.58	3.66	3.73	3	3.65	3.57	3.88	3.42	3.33	2
Lubov Zeifman	0	10.5	4	4.17	4	3.5	3.33	3.33	3.83	3.17	3.33	2
"Huhn, ."	0	10.68	2.51	3.03	2.92	2.75	2.85	2.89	2.52	2.61	3.29	2
Anthony Cheesebrough	0	7.46	3.99	3.81	3.67	3.37	4.04	3.12	4.44	3.42	3.28	2
Kyle Johnson	0	14.91	3.79	3.06	3.2	3.48	3.68	3.43	4.04	3.43	3.25	2
Ross Oconnell	0	8.54	3.9	3.89	3.84	3.48	3.66	3.55	4.09	3.37	3.25	2
Nachiketa Sahoo	0	5.41	3.86	3.65	3.59	3.34	3.92	3.74	4.19	3.29	3.23	2
Mary Slaughter	0	7.92	3.45	3.77	3.7	3.3	3.6	3.3	4.22	3.23	3.23	2
Jennifer Gooch	0	11.19	3.44	3.06	2.88	3.06	3.12	3	3.31	3.06	3.23	2
Amirali Hossein	0	7.54	2.91	3.08	3.1	2.92	3.19	3.22	3.72	2.79	3.23	2
"Wilson, S."	0	9.55	3.79	3.41	3.44	3	3.44	3.52	3.96	3.38	3.22	2
John Eslick	0	11.95	3.28	3.48	3.35	3.35	3.59	3.45	4.09	3.26	3.21	2
Marissa Michael	0	7.59	3.65	3.51	3.62	3.71	3.62	3.8	4.21	3.51	3.17	2
Hamidreza Marvi	0	9.07	4.19	3.38	3.35	3.3	3.84	3.5	4.31	3.45	3.17	2
"Macau, M."	0	8.47	3.5	3.19	2.97	3.25	3.43	3.03	2.95	2.83	3.17	2
Michelle Macau	0	8.47	3.5	3.19	2.97	3.25	3.43	3.03	2.95	2.83	3.17	2
Robert Simione	0	11.34	3.58	3.75	2.83	2.75	3.5	2.67	4.25	2.58	3.17	2
Karimulla Shaikh	0	10.65	3.95	3.45	3.38	3.74	3.65	3.28	4.58	3.26	3.16	2
Kevin Wagstaff	0	14	3.48	3.5	3.35	4.03	3.1	3.8	4.12	3.5	3.15	2
Wesley Johnson	0	7.62	3.88	3.62	3.12	3.62	3.12	3.12	4.5	3.75	3.12	2
Anita Srikameswaran	0	5.38	3	3.25	3.38	3.12	4	4.12	4.38	3.25	3.12	2
John Weigel	0	13.96	3.85	3.58	3.69	3.72	3.69	3.69	4.71	3.26	3.1	2
Mark Kieler	0	5.63	3.83	3.21	3.41	3.48	3.48	3.06	4.3	3.15	3.06	2
Gordon Lewis	0	3.71	3.79	3.04	3.1	2.46	3.18	3.04	4.32	3.18	3.04	2
Hao Yu	0	7.17	3.5	3.24	3.41	3.08	3.59	3.13	4.07	3.07	3.03	2
Susan Funkenstein	0	5.86	3.55	3.71	3.54	3.44	3.44	3.32	3.17	3.1	3	2
Allison Lee-Mann	0	5.04	3.8	3.04	3.36	3.1	3.77	3.34	4.5	3.06	2.92	2
Marina Vika	0	7.59	3.26	2.92	2.92	3.12	3.38	2.8	3.17	2.57	2.81	2
Patricia Folan	0	6.25	3.11	3.04	2.98	2.88	3.34	2.88	4.33	2.79	2.75	2
Christine Brill	0	13.62	3.69	2.19	2.42	1.83	3.17	2.4	3.06	1.94	2.75	2
Ofabusuy	0	11.48	3.02	3.03	3.18	2.89	3.45	3.15	3.85	2.77	2.67	2
"Aleahmad, T."	0	10.25	2.96	2.75	3.39	2.62	3.4	2.47	4	2.46	2.62	2
Rina Levy	0	10.91	3.28	2.6	2.81	2.9	2.94	2.29	3.23	2.3	2.53	2
David Childers	0	11.68	3.58	3.17	3.02	2.33	3.28	2.54	4.11	2.4	2.43	2
Devi Borg	0	11.54	3.2	3.21	3.18	2.45	3.5	2.75	3.95	2.15	2.41	2
William Claycomb	0	9.16	3.5	2.68	2.62	2.7	2.99	2.53	4.17	2.42	2.4	2
Pbeukema	0	12.5	2.5	2.38	2.38	2.5	2.25	2.25	2.75	2.5	2.38	2
Fany Declerck	0	10.09	2.08	1.99	2.08	1.71	2.32	2.21	2.49	1.72	2.12	2
Yuji Ijiri	0	4.13	2.29	2.27	2.21	1.88	2.43	1.92	3.12	1.73	2.02	2
Stephanie Husarik	0	4.25	2.25	2.08	2.25	2	2.17	1.83	2.75	2.08	1.83	2
Ann Hoffman	0	8.3	2.6	2.35	2.35	2.25	2.2	1.75	3.65	2	1.65	2
Martin Saint	0	21	5	5	5	5	5	5	5	5	5	1
Robert Thibadeau	0	17.5	5	5	5	5	5	5	5	5	5	1
Crosby Selander	0	14	5	5	5	5	5	5	5	5	5	1
Connorr	0	12.5	5	5	5	5	5	5	5	5	5	1
"Jefferson, K."	0	11	5	5	5	5	5	5	5	5	5	1
"Cato, M."	0	11	5	5	5	5	5	5	5	5	5	1
Terry Steele	0	11	5	5	5	5	5	5	5	5	5	1
Edward Panar	0	11	5	5	5	5	5	5	5	5	5	1
Stanley Caldwell	0	11	5	5	5	5	5	5	5	5	5	1
Luis Quintero Escobar	0	10	5	5	5	5	5	5	5	5	5	1
Swarun Kumar Suresh Kumar	0	9.5	5	5	5	5	5	5	5	5	5	1
